leukocytosis,blood
prerenal azotemia,kidneys
pulmonary infiltrates,lungs
splenomegaly,spleen
distended stomach,stomach
gastric dilation,stomach
crackles,lungs
lesions,skin
weight loss,unspecified
cough,lungs
emesis,unspecified
skin changes,skin
cobblestone,stomach
ulceration,stomach
gastric volvulus,stomach
leprosy,skin
discomfort,perineum
inflammation,unspecified
tenderness,unspecified
redness,unspecified
ulceration,unspecified
discharge,unspecified
enlarged inguinal lymph node,inguinal lymph node
septal,unspecified
complication,unspecified
recurrence,unspecified
perineal mass,perineum
mass,perineum
symptom,headaches
organ,unspecified
symptom,bilateral papilledema
organ,eye
symptom,lesion
organ,brain
weakness,legs
paresis,hip flexors
paresis,knee flexors
paresis,feet flexors
paresis,feet extensors
paresis,upper limbs
peripheral facial nerve paresis,facial nerve
pain,lower legs
pain,thighs
pain,lumbar region
paraesthesia,legs
paraesthesia,trunk
paraesthesia,hands
hypoaesthesia,legs
hypoaesthesia,trunk
hypoaesthesia,hands
missing reflexes,lower extremities
missing reflexes,upper extremities
impaired micturition,bladder
diarrhoea,gut
abnormalities,brain
abnormalities,spinal cord
wound,skin
alcohol intoxication,unspecified
hematoma,orbit
force,unspecified
pneumocephalus,anterior cranial fossa
amaurosis hemophthalmos,eye
phthisis,cornea
clouding,cornea
folds,cornea
cornea shrinkage,cornea
hypotony,eye
rhinorrhea,nasal
ocular globe fracturing,orbit
fracture,orbit
neurological symptoms,unspecified
opening,eyelid
skin wound,skin
transparent,cornea
optic nerve atrophy,optic nerve
neonatal jaundice,unspecified
delay,unspecified
flaccid,unspecified
unresponsive,unspecified
seizure,brain
slow waves,brain
transients,brain
epilepsy,brain
seizures,brain
white,brain
flair hyperintensities,brain
cerebellar atrophy,cerebellum
panic attacks,unspecified
depressive episodes,unspecified
loneliness,unspecified
anxiety,unspecified
shame,unspecified
depression,unspecified
social withdrawal,unspecified
intimacy avoidance,unspecified
pain,knee
radiolucencies,knee
perivascular invasion,unspecified
superficial,unspecified
activity,left axilla
malignancy,unspecified
metastasis,unspecified
hepatic cysts,liver
liver cysts,liver
lesion,gallbladder
gallbladder mass,gallbladder
anemia,unspecified
change in mental status,brain
lethargic,brain
facial drooping,face
tongue deviation,tongue
thrombocytopenia,platelets
red blood cells,bone marrow
schistocytes,bone marrow
poikilocytosis,bone marrow
altered mental,brain
pain,bone marrow
fever,unspecified
lesions,bone
pelvic lesions,pelvis
soft tissue nodular opacity,breast
atypical cells,bone marrow
tumor,breast
pancytopenia,bone marrow
coughing,unspecified
headache,brain
brain metastases,brain
brain tumors,brain
previa,placenta
omphalocele,omphalocele
vascular hypertrophy,placenta
Dilatation,unspecified
Curettage,unspecified
headache,unspecified
visual disturbances,unspecified
tumour shrinkage,pituitary
tumour,pituitary
hypoglycaemic episodes,pancreas
hypoglycaemia,pancreas
lesion,pancreas
fever,unspecified
cytopenia,peripheral blood
l,unspecified
l,unspecified
abnormity,autoimmune antibody test
activity of,NK cells
hemophagocytosis,bone marrow
postoperative hemorrhage,unspecified
heterozygotes,unspecified
gingival swelling,gingiva
pain,mandible
mandible edentulous state,mandible
the lesion,mandible
orocutaneous fistula,chin
fistula,chin
pus discharge,unspecified
inflammation,unspecified
l lower limb edema,kidneys
epistaxis,nose
arthritis,joints
rash,skin
anca serology,immune
crescents,kidneys
fibrosis,kidneys
tubular atrophy,kidneys
renal impairment,kidneys
preeclampsia,liver
infusion reactions,body
distensae,skin
proteinuria,kidneys
hypertensive,heart
anemia,blood
thrombocytopenia,blood
preeclampsia,liver
headache,unspecified
breathing,lungs
pleuritic chest pain,lung
dyspnea,lungs
pulmonary nodules,lungs
fluid,pleura
nodules fluid,pleura
small pleural effusion,pleura
interstitial distribution,lungs
lesions,brain
perilesional edema,brain
seizures,unspecified
urinary incontinence,unspecified
fecal incontinence,unspecified
postictal confusion,unspecified
intact,cranial nerves
moving all four limbs,unspecified
inversion recovery flair hyperintensity,brain
T1 hypointensity,brain
improvement,unspecified
fever,trunk
rash,trunk
polyadenomegaly,lymphnodes
hepatomegaly,liver
symptoms,unspecified
abnormalities,unspecified
recurrence,unspecified
gait disturbances,unspecified
lesions,vertebral bodies
lesions,costal arches
visual disturbances,pituitary region
sellar mass,pituitary region
sudden weakness,unspecified
hypoesthesia,unspecified
hypoesthesia,right hand
hypoesthesia,right lower limb
weakness,right hand
weakness,right lower limb
spastic gait,unspecified
ataxia,unspecified
babinski sign,unspecified
white matter hyperintensities,brain
leukodystrophy,brain
mass,bone
mass,bone
mass,bone
blood signals,unspecified
calcification,unspecified
bleeding complications,unspecified
visual blurring,left eye
headaches,unspecified
dizziness,unspecified
posterior uveitis,eye
vitritis,eye
optic disc swelling,eye
inflammatory,unspecified
ocular,unspecified
symptom,weakness
value,upper limb
symptom,lesion
value,lung
symptom,brain lesions
value,brain
symptom,mutation
value,unspecified
symptom,rearrangement
value,unspecified
symptom,shrinkage
value,lung
symptom,shrinkage
value,mediastinal lymph nodes
symptom,shrinkage
value,brain
symptom,lung tumor mediastinal lymph nodes
value,unspecified
symptom,shrinkage
value,unspecified
symptom,stabilized
value,unspecified
gait disturbance,unspecified
hypophonia hypomimia,unspecified
bradykinesia,unspecified
rigidity,unspecified
resting tremor,unspecified
forward tilt,hips
reduction,arm swing
walk on the balls of the feet,feet
fell,unspecified
not walk backward,unspecified
falls,unspecified
fever,unspecified
myalgia,muscle
anorexia,gastrointestinal
vomiting,gastrointestinal
jaundice,liver
anisocytosis,blood
microcytosis,blood
hypochromia,blood
steatosis,liver
high fever,unspecified
appetite loss,gastrointestinal
sweating,skin
weight loss,unspecified
reaction,unspecified
smooth,unspecified
brown,unspecified
coaptation,heart
thrombi,blood
remission of signs,unspecified
symptoms,unspecified
alteration,unspecified
chordal rupture,heart
mitral regurgitation,heart
complications,unspecified
asymptomatic,unspecified
symptom,attacks
organ,unspecified
symptom,left limb convulsions
organ,unspecified
symptom,loss of consciousness
organ,unspecified
symptom,incontinence
organ,unspecified
symptom,abnormal signals
organ,cingulate gyrus
headache,unspecified
nausea,unspecified
dizziness,unspecified
impaired vision,eye
hyponatremia,kidneys
haemorrhage,brain
infarction,brain
mass lesion,brain
infection,unspecified
bleeding,brain
hyperprolactinemia,pituitary
rash,trunk
rash,legs
rash,upper shoulders
rash,palms
rash,soles
rash,face
rash,extremities
rash,palms
rash,soles
fever,unspecified
distress,unspecified
leukocytosis,blood
thrombocytopenia,blood
hyponatremia,blood
l,unspecified
intracranial abnormalities,brain
sepsis,unspecified
extensor,muscles
lateralized epileptiform,brain
leptomeningeal enhancement,brain
restricted diffusion,brain
high myope,unspecified
right eye retina detachment,eye
conjunctiva hyperemia,conjunctiva
lid edema,eyelid
hand motion,eye
tearing and vision,eye
deteriorated to light perception,eye
chemosis,conjunctiva
cornea opacity,cornea
cataract,eye
posterior synechia,eyelid
abscess,cornea
bacilli,unspecified
dizziness,unspecified
vomiting,unspecified
lesion,lung
lung metastases,lung
intraventricular masses,brain
mass,brain
numbness,hand
numbness,hand
numbness,left side
numbness,left side
value,unspecified
sensation,feet
weakness,unspecified
loss of strength,hands
loss of strength,hands
both hands loss of vibratory sense,hands
hypoesthesia,distal end of all four limbs
loss of proprioception,legs
paresthesia,digit IV
paresthesia,digit V
paresthesia,both feet
sensorimotor signals,left hand
sensorimotor signals,right hand
gain weight,unspecified
midline defect,palate
divergent defect,palate
nasal discharge,unspecified
nasal discharge,nose
sneezing,unspecified
suckling,unspecified
Symptom,psychomotor slowdown
Organ,unspecified
Symptom,lack of motivation
Organ,unspecified
Symptom,abnormal movements
Organ,upper limbs
Symptom,obesity
Organ,unspecified
Symptom,catatonic syndrome
Organ,unspecified
Symptom,catalepsy
Organ,unspecified
Symptom,mutism
Organ,unspecified
Symptom,negativism
Organ,unspecified
Symptom,refusal to eat
Organ,unspecified
Symptom,loss in body weight
Organ,body
liver mass,liver
tumor,liver
tumor nodules,liver
mass,liver
recurrence,bladder
deformity,unspecified
left thigh pain,thigh
knee flexion contracture,knee
fracture,femur
left leg slipped off pinning,unspecified
activity,unspecified
loss of consciousness,unspecified
headache,cerebellum
nausea,unspecified
vomiting,unspecified
hypertension,hypertension
neurologic localizing signs,unspecified
lesions,right cerebellum
intraventricular hemorrhage,ventricles
lesion,left vitreous cavity
vitreous hemorrhage,left vitreous cavity
hemorrhage,right cerebellum
pseudophakic,left eye
photocoagulation laser scars,left eye
filled,left vitreous cavity
posterior capsule opacification,right eye
hypertension dyslipidemia,unspecified
occipital epicranial pseudoaneurysm,head
head injury,head
delirium,brain
sterile sternal dehiscence,chest
atrial fibrillation,heart
right hemidiaphragm elevation,lungs
reintubation,trachea
sutures,skin
stress,unspecified
lung expansion,lungs
respiratory distress,lungs
complication,unspecified
ataxia,unspecified
slurred speech,unspecified
seizures,brain
fever,unspecified
vomiting,gastrointestinal
right-sided weakness,neurological
reduced level of consciousness,unspecified
brucellosis,unspecified
neck pain,neck
headaches,brain
photophobia,brain
s signs,neurological
swelling,unspecified
painless,unspecified
mass,left testis
mass,left testis
mass,left testis
tumor,left testis
testicular mass,left testis
metastases,pulmonary
gingival discomfort,unspecified
bleeding,gum
pain,tooth
pathological change,tooth
irregular mottled,tooth
external resorptive defect,tooth
pulpal involvement,tooth
defect size,unspecified
asymptomatic,tooth
clinical symptoms,unspecified
absence of bacteria,root
plaque accumulation,tooth
buccal alveolar bone resorption,bone
abdominal discomfort,unspecified
lymphocytosis,peripheral blood
splenomegaly,spleen
weight loss,unspecified
anterior mediastinal mass,thoracic cavity
pain fever,unspecified
difficulty in swallowing,throat
neck swelling,neck
swelling,scalp
mass palpable,neck
lump,scalp
enlarged lymph nodes,neck
tumor metastasis,neck
chest pain dyspnea,lungs
cough,lungs
hemoptysis,lungs
fever,unspecified
weight loss,unspecified
muscle,muscle
walk,unspecified
vesicular breath,lungs
crepitations,lungs
anemic,blood
bacilli,unspecified
pulmonary infiltrates,lungs
vomited,gastrointestinal
diarrhea,gastrointestinal
central nervous system,brain
intestinal,intestines
peritoneal involvement,peritoneum
respiratory symptoms,lung
cough,lung
expectorations,lung
mass,lung
lung tumor,lung
mediastinal lymph node involvement,mediastinal lymph nodes
hemoptysis,lung
leukopenia,unspecified
right leg swelling,right leg
hypercalcemia,unspecified
nausea+vomiting+dizziness,unspecified
falls,unspecified
impaired memory/cognition,brain
pale,skin
malodorous,unspecified
bruises,skin
ataxia,cerebellum
dysmetria,cerebellum
intention tremor,cerebellum
cerebellar vermian atrophy,cerebellum
cerebellar volume loss,cerebellum
symptoms,unspecified
lesion,unspecified
lesion,unspecified
proliferation,unspecified
foci of,dermis
fibrosis,dermis
lesion,unspecified
lesion,unspecified
scar tissue,unspecified
injury,soft palate
subcutaneous emphysema,unspecified
muscle edema,unspecified
complication,unspecified
fever,unspecified
skin rash,skin
cough,unspecified
lymphopenia,lymph nodes
hypogammaglobulinemia,lymph nodes
hepatosplenomegaly,liver
pancytopenia,blood
skin lesions,skin
degranulation,unspecified
t347fs,unspecified
lymphocyte pattern differences,blood
mass,unspecified
bruising patches,unspecified
pale,unspecified
upper respiratory tract symptoms,trunk and limbs
anemia,unspecified
thrombocytopenia,unspecified
b,unspecified
afebrile,unspecified
fever,unspecified
sepsis,unspecified
parenchymal involvement,lung
fever,unspecified
opacities,lung
fumigatus,unspecified
focal movement,brain
right upper limb,arm
loss of consciousness,brain
coma,brain
seizure,brain
left hemisphere intracerebral hemorrhage,brain
hemorrhage drained,brain
